borrower_id,age,monthly_income,loan_amount,interest_rate_annual,term_months,employment_length_years,employment_status,credit_score,dti_percent,num_late_payments,days_past_due,app_logins_30d,sms_open_rate,email_open_rate,whatsapp_opt_in,previous_restructuring,macro_unemployment,macro_inflation,region,last_contact_channel,last_contact_response,has_collateral,action_taken,default_60d,time_to_default_days,paid_within_30d
142,29,21796.14,51103.47,17.62,37,15,Independiente,634,29.96,1,0,16,0.0,0.327,0,0,3.22,3.26,Oriente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,0
143,32,22587.24,48648.12,33.96,14,26,Independiente,760,50.83,2,20,7,0.487,0.214,0,0,4.06,2.22,Centro,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,0
144,39,6469.42,63934.91,27.95,26,19,Formal,677,10.57,1,45,1,0.092,0.289,0,1,2.5,6.07,Centro,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
145,69,13125.87,47108.18,24.2,41,24,Formal,604,31.45,2,49,15,0.4,0.148,0,1,5.05,2.41,Centro,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,0
146,62,23148.73,54741.01,33.23,25,1,Desempleado,663,44.61,1,4,3,0.335,0.144,0,1,3.49,4.03,Oriente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
147,19,18048.47,23553.09,26.83,38,25,Desempleado,708,24.86,0,18,16,0.344,0.588,1,0,4.39,3.19,Sur,Email,No_Contactado,1,Email_Recordatorio,0,120.0,0
148,30,16171.58,82426.43,19.84,32,28,Formal,634,32.12,2,30,6,0.109,0.439,0,1,4.44,3.63,Sur,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,0
149,60,13693.89,21495.38,40.93,31,20,Independiente,824,42.12,0,27,8,0.556,0.179,0,0,4.97,7.17,Oriente,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,1,62.5,1
150,21,12697.19,39197.21,27.88,16,28,Formal,604,53.22,5,8,17,0.092,0.011,0,0,4.49,4.38,Sur,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
151,62,16729.31,52439.83,27.43,47,17,Informal,710,19.47,0,13,0,0.5,0.0,1,1,4.74,4.93,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
152,32,13485.76,99774.67,25.16,16,8,Formal,693,18.58,3,9,1,0.064,0.166,0,1,5.02,5.45,Norte,App,Reestructuracion,1,Push_App,0,120.0,0
153,65,14744.53,39432.93,36.26,45,18,Independiente,591,23.65,2,7,6,0.346,0.299,1,1,3.67,3.72,Centro,WhatsApp,Reestructuracion,0,WA_Recordatorio,1,74.7,1
154,33,15471.59,33349.6,24.33,47,18,Informal,610,16.55,4,5,7,0.711,0.301,1,0,6.15,5.79,Sur,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
155,40,10931.57,36229.58,17.19,27,4,Desempleado,711,17.4,1,9,23,0.822,0.307,1,1,4.35,4.95,Sur,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
156,52,18192.78,91472.43,23.25,42,6,Independiente,650,23.33,5,3,2,0.026,0.34,1,1,3.97,5.4,Centro,App,Promesa_de_Pago,0,Push_App,0,120.0,1
157,24,32485.47,5000.0,37.29,36,8,Informal,664,49.8,1,0,0,0.209,0.093,0,1,3.16,3.63,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
158,46,4338.08,24931.55,33.82,36,16,Informal,525,31.26,3,29,2,0.245,0.551,0,1,3.79,5.03,Centro,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
159,44,16944.08,118282.22,26.21,8,4,Desempleado,686,35.38,1,22,9,0.801,0.244,1,1,4.4,4.49,Sur,App,Promesa_de_Pago,0,Push_App,0,120.0,1
160,58,10438.86,64772.05,37.61,11,23,Independiente,660,23.53,4,49,10,0.336,0.333,0,0,4.1,5.86,Sur,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
161,69,18464.42,22350.38,33.24,8,3,Formal,636,42.6,0,19,3,0.565,0.162,0,0,5.83,3.85,Centro,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
162,52,15279.34,48952.05,26.13,7,28,Informal,665,57.51,2,3,8,0.41,0.336,1,1,3.61,6.94,Oriente,App,No_Contactado,1,Push_App,0,120.0,1
163,39,19571.13,51686.36,26.84,41,20,Informal,611,24.35,0,0,19,0.11,0.654,0,0,4.68,4.91,Norte,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
164,39,22053.04,71153.13,30.31,13,10,Formal,599,55.7,1,12,8,0.0,0.102,0,1,2.87,4.35,Oriente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,0
165,39,16154.53,95987.55,22.18,6,11,Formal,623,39.37,1,23,9,0.227,0.079,0,0,6.18,4.21,Sur,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
166,60,21792.31,59713.79,28.03,45,20,Informal,608,35.2,1,7,19,0.813,0.124,1,1,2.81,4.49,Centro,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
167,34,3000.0,36505.29,30.16,17,2,Formal,793,39.8,0,0,3,0.402,0.22,0,0,6.07,3.75,Centro,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
168,26,24542.71,69677.11,16.19,40,21,Desempleado,704,39.69,0,0,3,0.561,0.186,0,0,3.86,5.3,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
169,35,17250.37,32543.68,26.67,46,16,Formal,572,57.29,0,12,5,0.066,0.093,1,0,2.5,4.49,Sur,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
170,19,21467.06,24166.56,25.88,27,6,Desempleado,783,41.24,2,26,4,0.285,0.271,1,1,5.35,6.83,Sur,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
171,23,7680.75,6002.28,35.2,44,26,Formal,610,41.49,2,0,0,0.506,0.561,1,1,4.08,3.98,Centro,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
172,22,10015.38,10871.79,15.09,46,18,Informal,642,29.94,0,17,8,0.132,0.253,0,1,3.55,4.36,Centro,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
173,58,15875.63,27588.87,25.33,12,4,Formal,703,45.07,3,16,9,0.337,0.263,0,0,4.64,3.98,Centro,SMS,Reestructuracion,0,SMS_Recordatorio,1,61.2,0
174,55,14897.77,20555.26,24.63,12,19,Formal,502,23.52,1,2,6,0.174,0.342,1,1,4.66,6.74,Oriente,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
175,54,16698.41,57830.91,34.72,21,12,Informal,623,36.31,1,0,9,0.515,0.397,1,0,4.41,2.77,Oriente,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
176,42,21507.09,20014.95,27.7,29,22,Desempleado,600,69.6,1,0,9,0.43,0.527,1,0,5.14,4.61,Norte,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
177,55,4408.68,5000.0,40.57,39,14,Informal,654,5.0,0,14,0,0.487,0.323,0,0,4.25,4.88,Norte,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
178,26,20842.91,23902.21,32.64,13,29,Informal,666,37.8,1,34,9,0.524,0.28,1,1,4.65,3.15,Oriente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
179,64,15049.69,38203.51,25.13,14,27,Desempleado,635,38.26,1,35,11,0.304,0.102,0,1,3.48,7.67,Centro,App,Reestructuracion,1,Push_App,0,120.0,1
180,44,13777.31,34863.76,29.68,18,1,Independiente,631,32.26,0,0,0,0.551,0.413,1,0,4.77,3.38,Centro,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
181,66,6173.31,87988.12,25.52,17,12,Independiente,715,32.55,1,8,16,0.232,0.128,0,1,3.48,4.54,Centro,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
182,25,18018.29,34661.44,34.02,45,6,Informal,661,36.1,2,0,0,0.475,0.122,1,1,2.88,6.52,Oriente,App,Reestructuracion,0,Push_App,0,120.0,1
183,43,3000.0,72023.09,18.67,22,13,Desempleado,643,31.98,1,14,1,0.0,0.315,0,0,3.79,4.05,Centro,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
184,54,18890.36,49525.44,22.23,42,4,Formal,650,37.66,3,23,9,0.201,0.557,1,0,3.72,4.67,Occidente,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
185,43,6047.36,48942.38,31.19,8,16,Desempleado,769,29.15,2,43,11,0.813,0.411,0,0,4.93,4.09,Sur,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,0
186,41,15320.75,29115.49,36.58,10,4,Independiente,652,59.27,0,0,12,0.472,0.273,0,0,2.55,4.44,Sur,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
187,26,14284.99,48530.43,12.59,39,18,Independiente,604,31.98,0,0,11,0.472,0.103,1,1,5.09,5.8,Centro,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
188,37,22017.23,30872.6,37.62,16,13,Formal,506,41.84,0,14,4,0.185,0.554,1,0,3.38,3.99,Norte,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,0
189,30,13928.07,54250.61,27.02,9,29,Desempleado,540,26.97,0,0,8,0.131,0.27,1,0,2.5,2.0,Norte,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
190,33,10835.17,44093.76,14.81,30,26,Formal,607,46.2,2,15,6,0.297,0.228,0,1,2.79,4.46,Norte,App,No_Contactado,1,Push_App,0,120.0,1
191,53,11960.38,26384.3,10.0,12,18,Formal,632,43.8,4,24,9,0.337,0.38,0,1,3.69,4.58,Centro,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
192,50,22637.3,74797.36,17.29,8,13,Desempleado,601,40.03,1,0,8,0.733,0.199,0,1,4.44,4.73,Norte,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
193,49,18217.78,60671.01,27.86,23,21,Informal,665,22.67,0,14,4,0.554,0.144,0,0,3.87,4.28,Centro,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
194,36,12686.22,38798.43,27.54,29,20,Informal,600,25.97,1,0,5,0.372,0.162,0,1,2.79,3.46,Occidente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
195,67,13581.32,53637.33,32.43,28,4,Desempleado,576,55.23,0,39,0,0.363,0.161,0,0,3.22,4.21,Norte,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
196,22,5596.94,47904.44,24.15,30,11,Informal,683,25.84,0,16,12,0.502,0.077,1,0,2.81,6.62,Occidente,App,No_Contactado,0,Push_App,0,120.0,1
197,35,17330.85,28310.23,20.24,6,29,Formal,736,42.69,1,0,9,0.086,0.057,0,1,4.26,4.45,Sur,App,Reestructuracion,0,Push_App,0,120.0,0
198,24,4441.11,51762.41,25.11,18,9,Informal,562,23.66,3,0,0,0.0,0.455,0,0,3.91,5.28,Centro,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
199,35,19510.78,34474.71,28.24,20,0,Formal,657,47.1,1,19,12,0.499,0.4,0,0,4.61,3.26,Centro,App,No_Contactado,1,Push_App,0,120.0,1
200,68,15771.73,26376.65,29.62,18,25,Independiente,507,26.76,0,39,7,0.364,0.132,1,0,2.5,4.15,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
201,37,29321.71,9430.82,22.48,29,27,Independiente,537,23.44,3,0,2,0.088,0.44,0,0,3.47,3.3,Centro,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
202,65,8399.19,41034.82,34.31,15,19,Desempleado,599,26.45,1,3,1,0.0,0.336,1,1,6.03,6.05,Centro,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
203,43,14384.03,64174.27,23.65,32,19,Desempleado,719,28.35,3,0,3,0.529,0.222,1,1,4.64,2.63,Sur,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
204,54,25789.73,32633.52,21.91,45,10,Desempleado,585,39.86,0,43,2,0.246,0.059,1,0,3.7,4.95,Occidente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
205,41,22148.34,113017.72,24.2,33,10,Informal,583,35.83,1,0,3,0.43,0.341,1,1,3.01,4.91,Occidente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
206,31,10822.73,72142.14,35.52,22,27,Independiente,643,21.86,0,37,18,0.297,0.616,0,1,5.11,4.83,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
207,57,16343.8,82608.25,27.07,24,25,Informal,643,34.66,2,4,10,0.343,0.283,1,1,5.53,2.0,Centro,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
208,68,15012.0,69881.08,23.14,30,14,Desempleado,585,21.28,1,10,20,0.232,0.46,1,0,2.85,2.07,Occidente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
209,31,16691.74,96321.62,34.48,36,9,Informal,779,42.72,2,5,9,0.335,0.242,0,0,2.95,4.64,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
210,58,10807.92,30324.95,43.0,18,5,Informal,621,44.92,0,16,11,0.465,0.446,1,1,4.28,3.39,Occidente,App,Contactado_Sin_Compromiso,1,Push_App,1,22.5,1
211,31,14464.08,5000.0,29.47,7,0,Informal,648,34.71,4,0,2,0.295,0.253,0,0,4.37,3.73,Occidente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
212,55,5411.69,38846.86,36.64,35,14,Independiente,612,38.26,0,33,6,0.283,0.0,1,0,4.48,3.99,Centro,App,No_Contactado,1,Push_App,0,120.0,1
213,59,15810.74,63955.46,35.25,33,16,Informal,671,56.03,2,33,7,0.472,0.15,1,1,5.84,3.24,Occidente,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
214,41,17700.12,53787.92,23.76,10,20,Independiente,726,33.11,0,0,11,0.485,0.304,1,0,3.03,3.03,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
215,56,13635.48,56886.82,28.19,32,24,Informal,756,23.67,0,25,7,0.123,0.475,1,0,4.04,4.5,Sur,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
216,32,5309.69,83022.75,19.02,9,11,Informal,587,41.95,0,4,10,0.344,0.252,0,0,4.72,2.21,Sur,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
217,22,20931.19,59551.44,26.57,33,5,Desempleado,717,21.41,0,13,9,0.245,0.285,0,1,4.71,3.89,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
218,23,17187.15,69972.82,23.62,37,25,Desempleado,678,32.47,1,42,6,0.353,0.174,0,0,3.35,3.7,Oriente,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
219,41,10643.91,26510.93,25.18,6,22,Informal,708,27.81,1,0,5,0.637,0.561,0,1,3.39,4.47,Sur,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
220,64,13316.4,22615.16,22.75,36,15,Informal,634,26.58,1,30,3,0.422,0.55,1,0,3.54,7.36,Norte,App,Reestructuracion,1,Push_App,0,120.0,1
221,24,5995.98,90352.85,25.99,11,1,Formal,627,32.0,0,21,14,0.783,0.158,1,1,5.7,3.32,Norte,App,Promesa_de_Pago,1,Push_App,0,120.0,0
222,41,8847.54,52522.54,31.73,17,14,Formal,706,45.8,0,8,6,0.394,0.007,0,1,3.02,4.99,Centro,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,1
223,54,11773.13,34419.27,27.16,35,18,Formal,707,48.27,1,19,9,0.317,0.0,1,0,3.68,4.76,Sur,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,0
224,28,22370.52,34465.14,14.95,20,25,Desempleado,750,46.11,0,16,7,0.346,0.389,1,1,4.78,5.17,Sur,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
225,55,11162.98,33771.92,22.78,47,15,Informal,654,39.04,2,0,14,0.379,0.304,0,1,2.91,4.24,Centro,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
226,33,18841.28,32276.02,17.36,46,13,Informal,633,31.91,0,0,0,0.415,0.139,1,0,4.26,6.23,Centro,App,Promesa_de_Pago,1,Push_App,0,120.0,1
227,60,11770.1,17921.3,29.71,47,11,Desempleado,468,6.71,0,0,9,0.152,0.329,0,0,2.5,5.32,Occidente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
228,48,16487.69,12489.49,31.52,10,12,Informal,527,39.41,2,6,0,0.303,0.059,0,1,4.19,5.34,Centro,App,Reestructuracion,0,Push_App,0,120.0,1
229,46,14151.63,45124.89,29.8,13,0,Formal,612,7.65,3,38,10,0.205,0.423,1,0,4.05,2.8,Norte,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
230,27,20238.34,35176.85,22.49,13,3,Informal,563,11.92,2,23,7,0.556,0.211,1,0,4.16,4.62,Sur,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
231,42,11791.13,77678.98,29.73,30,22,Informal,697,33.06,4,0,0,0.0,0.085,0,1,3.13,3.89,Occidente,App,Promesa_de_Pago,0,Push_App,1,54.2,0
232,62,5564.83,57326.92,24.71,24,10,Desempleado,548,38.17,1,6,10,0.381,0.214,0,1,4.23,3.47,Norte,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
233,19,6708.31,56632.94,20.03,37,25,Desempleado,605,29.59,2,16,9,0.046,0.208,1,0,3.96,3.75,Norte,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
234,57,11808.74,31421.99,33.19,17,11,Independiente,608,53.43,3,26,6,0.436,0.346,1,0,5.3,4.43,Occidente,App,Reestructuracion,1,Push_App,0,120.0,0
235,43,7505.64,46974.29,33.73,14,29,Desempleado,724,40.55,1,0,7,0.27,0.49,0,0,4.64,5.05,Norte,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
236,55,17461.27,59025.03,34.64,33,5,Independiente,597,32.01,1,0,8,0.0,0.481,0,0,2.55,5.68,Oriente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
237,52,12205.39,67904.89,23.74,31,5,Independiente,672,51.64,1,10,15,0.538,0.309,1,0,3.17,5.62,Centro,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
238,40,29247.64,47652.7,36.26,35,17,Desempleado,654,53.78,0,23,6,0.0,0.246,1,1,3.38,4.85,Oriente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,0
239,34,4573.71,76978.09,24.54,19,24,Independiente,703,41.15,0,16,14,0.344,0.178,0,1,4.18,4.57,Norte,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
240,50,16221.8,50199.73,32.57,28,4,Independiente,700,25.7,3,0,7,0.488,0.0,0,0,3.83,4.11,Sur,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
241,25,8232.28,69821.18,24.42,44,15,Independiente,638,28.4,1,47,15,0.625,0.277,1,1,3.83,4.2,Sur,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
242,48,12039.59,37753.69,26.43,31,6,Formal,521,17.64,0,10,6,0.028,0.127,1,0,6.82,3.56,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
243,22,15848.52,5000.0,11.05,45,22,Desempleado,624,34.49,2,15,4,0.247,0.499,1,0,3.49,3.99,Centro,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
244,51,3000.0,56708.97,25.89,24,16,Formal,639,22.4,3,0,1,0.567,0.244,0,1,5.39,4.92,Centro,App,No_Contactado,0,Push_App,1,54.7,1
245,50,16420.96,68133.1,28.64,7,19,Informal,660,31.05,2,34,7,0.58,0.414,0,1,3.85,6.35,Norte,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
246,22,26417.44,64383.68,25.13,37,8,Independiente,588,38.13,1,23,3,0.606,0.193,1,1,2.5,4.32,Centro,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
247,57,12279.37,60554.67,40.29,25,8,Desempleado,720,11.2,4,18,16,0.862,0.158,0,0,4.19,3.53,Centro,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,1,54.2,1
248,39,16558.85,41285.33,19.86,7,19,Desempleado,641,19.84,0,0,2,0.248,0.389,1,1,5.12,5.66,Sur,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
249,58,21149.53,29831.34,24.05,11,10,Informal,576,28.92,0,33,3,0.424,0.33,0,0,4.63,2.1,Centro,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
250,20,14016.28,63793.21,21.67,19,20,Independiente,608,34.37,3,27,11,0.281,0.338,1,1,4.26,5.75,Norte,App,No_Contactado,0,Push_App,0,120.0,1
251,27,11514.24,60661.19,24.05,14,4,Informal,775,29.07,3,32,15,0.0,0.263,1,1,4.02,2.78,Occidente,App,No_Contactado,0,Push_App,1,59.1,0
252,43,3000.0,35977.52,35.22,34,9,Desempleado,687,31.75,0,12,12,0.332,0.422,1,0,3.51,5.29,Centro,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
253,27,18845.94,77735.6,38.35,31,3,Independiente,713,26.53,3,10,14,0.0,0.396,1,1,4.9,3.93,Norte,Email,No_Contactado,1,Email_Recordatorio,0,120.0,0
254,35,14320.99,27928.36,23.09,19,2,Formal,567,17.61,0,8,7,0.246,0.0,0,1,3.57,4.89,Norte,App,Reestructuracion,1,Push_App,0,120.0,1
255,52,8923.9,35411.92,22.94,9,7,Independiente,592,28.58,1,57,7,0.056,0.234,1,0,3.36,7.0,Sur,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
256,25,15759.58,90910.63,19.9,9,14,Desempleado,592,32.44,0,1,20,0.438,0.463,1,1,4.41,3.49,Centro,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
257,53,11497.92,71714.55,37.14,45,4,Formal,653,31.28,2,0,18,0.194,0.096,0,0,3.7,3.3,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
258,23,11829.44,41049.77,35.85,20,2,Formal,628,36.34,1,4,12,0.0,0.0,0,0,5.28,4.59,Occidente,App,Reestructuracion,0,Push_App,0,120.0,1
259,27,18637.75,57184.52,27.26,10,26,Formal,606,40.03,1,1,14,0.523,0.255,1,1,4.47,6.33,Centro,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
260,48,6969.71,53869.81,18.23,35,15,Informal,615,43.18,5,37,13,0.229,0.374,1,0,3.22,4.71,Oriente,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
261,59,21283.89,5000.0,18.85,42,21,Formal,584,27.4,2,0,0,0.264,0.197,0,1,2.86,4.55,Occidente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
262,26,6613.88,27338.15,29.19,11,21,Desempleado,627,16.09,0,0,7,0.154,0.513,0,1,3.43,4.7,Occidente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
263,33,11023.79,48728.83,31.85,45,3,Formal,718,50.26,2,15,16,0.58,0.612,1,0,6.34,3.29,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
264,66,26537.68,41084.71,13.54,36,18,Desempleado,534,39.63,1,37,12,0.404,0.0,1,1,3.76,4.72,Centro,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
265,69,21764.13,56177.56,25.75,16,25,Desempleado,664,23.54,2,26,7,0.227,0.211,1,0,4.76,4.03,Occidente,App,Promesa_de_Pago,1,Push_App,0,120.0,1
266,48,15585.62,78237.06,39.33,38,13,Informal,737,38.33,5,44,17,0.0,0.0,0,0,2.69,6.09,Sur,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
267,41,9356.82,41961.61,26.48,23,25,Informal,627,47.82,1,18,10,0.852,0.399,0,0,2.92,5.46,Oriente,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
268,36,11824.37,23558.63,38.43,32,28,Desempleado,603,55.75,1,7,12,0.746,0.158,0,1,3.81,2.91,Occidente,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
269,49,15439.65,58121.29,32.54,11,16,Independiente,705,38.01,2,29,10,0.639,0.194,1,0,5.7,4.16,Norte,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
270,48,15225.14,41834.42,20.41,16,3,Independiente,571,47.72,1,0,11,0.209,0.487,0,0,2.71,5.13,Oriente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
271,33,14454.77,46098.41,25.95,38,18,Desempleado,638,20.48,2,0,11,0.25,0.041,1,0,3.37,3.32,Oriente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
272,19,14815.0,42705.66,27.1,39,26,Formal,567,34.57,1,31,15,0.43,0.0,1,0,4.9,3.2,Occidente,App,Promesa_de_Pago,1,Push_App,1,16.9,1
273,25,13713.75,106045.95,21.33,6,17,Informal,509,30.98,1,16,16,0.171,0.0,0,1,5.59,3.95,Occidente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
274,67,6348.13,5000.0,21.21,15,24,Formal,629,39.11,3,31,5,0.152,0.509,0,1,4.44,4.91,Norte,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
275,39,11900.94,40291.65,38.55,31,16,Formal,552,54.33,0,0,10,0.642,0.467,0,1,4.68,5.74,Occidente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,0
276,43,20487.74,49907.77,21.16,44,12,Formal,639,38.0,1,37,15,0.339,0.227,1,0,3.1,4.78,Occidente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,0
277,42,6789.99,30471.44,35.55,34,28,Independiente,718,23.75,0,25,7,0.126,0.05,1,1,2.68,7.45,Norte,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
278,58,13862.67,72495.65,24.94,35,4,Informal,770,19.84,3,11,0,0.541,0.43,1,0,2.85,3.69,Norte,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
279,21,10081.48,70331.44,27.82,22,13,Desempleado,647,54.75,2,16,2,0.235,0.776,1,0,3.13,5.39,Sur,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,0
280,22,15668.1,48806.13,31.93,8,4,Informal,711,41.17,0,18,2,0.0,0.238,1,1,4.23,3.17,Centro,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,1
281,32,12668.2,43233.16,23.81,38,19,Formal,668,40.38,0,0,5,0.123,0.063,1,0,2.78,6.43,Sur,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,0
282,43,23864.36,47201.08,31.98,39,27,Informal,613,30.88,1,4,3,0.247,0.504,0,0,4.25,6.13,Oriente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
283,52,18039.5,47380.33,13.67,24,29,Informal,505,38.21,1,18,14,0.394,0.076,0,0,3.68,5.35,Occidente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,0
284,43,7129.18,48040.67,31.08,27,7,Formal,754,23.16,0,3,6,0.384,0.214,1,1,3.44,2.42,Oriente,App,Reestructuracion,0,Push_App,1,60.5,1
